datetime,symbol,open,high,low,close,volume
2017-02-06 23:00:00,OANDA:XAUUSD,1235.368,1235.928,1227.756,1233.6765,27740.0
2017-02-07 23:00:00,OANDA:XAUUSD,1233.6765,1244.83,1230.204,1241.5605,30639.0
2017-02-08 23:00:00,OANDA:XAUUSD,1241.5605,1244.616,1225.696,1228.7835,34032.0
2017-02-09 23:00:00,OANDA:XAUUSD,1228.7835,1237.21,1221.714,1233.755,37587.0
2017-02-12 23:00:00,OANDA:XAUUSD,1233.755,1233.755,1219.44,1225.3875,17974.0
2017-02-13 23:00:00,OANDA:XAUUSD,1225.3875,1234.608,1221.971,1228.596,27365.0
2017-02-14 23:00:00,OANDA:XAUUSD,1228.596,1233.562,1216.752,1233.5455,25240.0
2017-02-15 23:00:00,OANDA:XAUUSD,1233.5455,1242.464,1232.214,1239.4495,23071.0
2017-02-16 23:00:00,OANDA:XAUUSD,1239.4495,1243.85,1234.416,1234.7255,17279.0
2017-02-19 23:00:00,OANDA:XAUUSD,1234.7255,1239.074,1232.662,1237.5545,9664.0
2017-02-20 23:00:00,OANDA:XAUUSD,1237.5545,1238.948,1226.248,1235.9105,15426.0
2017-02-21 23:00:00,OANDA:XAUUSD,1235.9105,1241.056,1231.268,1237.384,24157.0
2017-02-22 23:00:00,OANDA:XAUUSD,1237.384,1251.171,1235.813,1249.576,24991.0
2017-02-23 23:00:00,OANDA:XAUUSD,1249.576,1260.198,1247.8655,1257.3295,17227.0
2017-02-26 23:00:00,OANDA:XAUUSD,1257.3295,1263.944,1251.041,1252.933,21167.0
2017-02-27 23:00:00,OANDA:XAUUSD,1252.933,1258.504,1247.716,1248.295,25219.0
2017-02-28 23:00:00,OANDA:XAUUSD,1248.295,1250.719,1237.016,1249.6405,50308.0
2017-03-01 23:00:00,OANDA:XAUUSD,1249.6405,1250.206,1231.042,1234.3315,59637.0
2017-03-02 23:00:00,OANDA:XAUUSD,1234.3315,1236.36,1222.911,1234.974,53866.0
2017-03-05 23:00:00,OANDA:XAUUSD,1234.974,1236.95,1225.018,1225.401,18252.0
2017-03-06 23:00:00,OANDA:XAUUSD,1225.401,1227.274,1214.256,1215.764,17310.0
2017-03-07 23:00:00,OANDA:XAUUSD,1215.764,1218.663,1206.708,1208.3085,21025.0
2017-03-08 23:00:00,OANDA:XAUUSD,1208.3085,1209.097,1199.357,1201.087,23301.0
2017-03-09 23:00:00,OANDA:XAUUSD,1201.087,1206.442,1195.067,1204.6815,35332.0
2017-03-12 22:00:00,OANDA:XAUUSD,1204.6815,1211.26,1202.524,1204.1635,24202.0
2017-03-13 22:00:00,OANDA:XAUUSD,1204.1635,1207.712,1197.294,1198.8245,26067.0
2017-03-14 22:00:00,OANDA:XAUUSD,1198.8245,1222.154,1197.676,1219.538,50646.0
2017-03-15 22:00:00,OANDA:XAUUSD,1219.538,1233.884,1218.176,1226.525,36654.0
2017-03-16 22:00:00,OANDA:XAUUSD,1226.525,1231.782,1224.556,1229.3345,24040.0
2017-03-19 22:00:00,OANDA:XAUUSD,1229.3345,1235.631,1229.3345,1234.164,22812.0
2017-03-20 22:00:00,OANDA:XAUUSD,1234.164,1247.7,1226.962,1244.591,41165.0
2017-03-21 22:00:00,OANDA:XAUUSD,1244.591,1251.436,1243.968,1249.0085,43076.0
2017-03-22 22:00:00,OANDA:XAUUSD,1249.0085,1253.408,1242.812,1245.206,46652.0
2017-03-23 22:00:00,OANDA:XAUUSD,1245.206,1251.998,1240.998,1243.449,34644.0
2017-03-26 23:00:00,OANDA:XAUUSD,1243.449,1261.081,1243.449,1254.4735,31591.0
2017-03-27 23:00:00,OANDA:XAUUSD,1254.4735,1258.502,1247.77,1251.928,24771.0
2017-03-28 23:00:00,OANDA:XAUUSD,1251.928,1254.758,1247.388,1253.5995,24511.0
2017-03-29 23:00:00,OANDA:XAUUSD,1253.5995,1253.952,1242.458,1243.203,32513.0
2017-03-30 23:00:00,OANDA:XAUUSD,1243.203,1250.722,1239.677,1249.119,31003.0
2017-04-02 23:00:00,OANDA:XAUUSD,1249.119,1253.844,1244.598,1253.6755,27426.0
2017-04-03 23:00:00,OANDA:XAUUSD,1253.6755,1261.423,1253.666,1256.251,28084.0
2017-04-04 23:00:00,OANDA:XAUUSD,1256.251,1257.399,1243.821,1255.615,45532.0
2017-04-05 23:00:00,OANDA:XAUUSD,1255.615,1259.038,1249.826,1251.986,33794.0
2017-04-06 23:00:00,OANDA:XAUUSD,1251.986,1271.122,1250.683,1254.437,77937.0
2017-04-09 23:00:00,OANDA:XAUUSD,1254.437,1257.216,1247.112,1254.601,27905.0
2017-04-10 23:00:00,OANDA:XAUUSD,1254.601,1275.216,1253.165,1274.523,40740.0
2017-04-11 23:00:00,OANDA:XAUUSD,1274.523,1286.874,1271.97,1286.514,44965.0
2017-04-12 23:00:00,OANDA:XAUUSD,1286.514,1288.644,1281.86,1287.5825,36867.0
2017-04-16 23:00:00,OANDA:XAUUSD,1287.5825,1295.612,1281.405,1284.7125,31802.0
2017-04-17 23:00:00,OANDA:XAUUSD,1284.7125,1292.45,1278.979,1289.54,39909.0
2017-04-18 23:00:00,OANDA:XAUUSD,1289.54,1290.857,1273.904,1279.9125,36707.0
2017-04-19 23:00:00,OANDA:XAUUSD,1279.9125,1283.503,1276.742,1282.121,40180.0
2017-04-20 23:00:00,OANDA:XAUUSD,1282.121,1288.386,1278.616,1284.265,35950.0
2017-04-23 23:00:00,OANDA:XAUUSD,1284.265,1284.265,1265.676,1275.575,50888.0
2017-04-24 23:00:00,OANDA:XAUUSD,1275.575,1278.232,1261.642,1263.8375,31215.0
2017-04-25 23:00:00,OANDA:XAUUSD,1263.8375,1271.017,1259.97,1268.908,44474.0
2017-04-26 23:00:00,OANDA:XAUUSD,1268.908,1269.717,1260.98,1264.429,33779.0
2017-04-27 23:00:00,OANDA:XAUUSD,1264.429,1268.62,1263.158,1268.229,31325.0
2017-04-30 23:00:00,OANDA:XAUUSD,1268.229,1271.295,1254.232,1256.668,32789.0
2017-05-01 23:00:00,OANDA:XAUUSD,1256.668,1257.904,1251.986,1256.8795,28376.0
2017-05-02 23:00:00,OANDA:XAUUSD,1256.8795,1257.09,1235.91,1237.727,47705.0
2017-05-03 23:00:00,OANDA:XAUUSD,1237.727,1241.342,1225.579,1227.8945,45081.0
2017-05-04 23:00:00,OANDA:XAUUSD,1227.8945,1235.708,1226.182,1228.368,47091.0
2017-05-07 23:00:00,OANDA:XAUUSD,1228.368,1236.652,1221.844,1226.019,31865.0
2017-05-08 23:00:00,OANDA:XAUUSD,1226.019,1228.69,1214.392,1221.049,32921.0
2017-05-09 23:00:00,OANDA:XAUUSD,1221.049,1225.786,1217.71,1219.06,29576.0
2017-05-10 23:00:00,OANDA:XAUUSD,1219.06,1227.851,1216.994,1225.0045,25788.0
2017-05-11 23:00:00,OANDA:XAUUSD,1225.0045,1231.872,1224.5,1228.021,23562.0
2017-05-14 23:00:00,OANDA:XAUUSD,1228.021,1237.441,1226.975,1230.4175,24726.0
2017-05-15 23:00:00,OANDA:XAUUSD,1230.4175,1239.248,1230.4175,1236.976,24049.0
2017-05-16 23:00:00,OANDA:XAUUSD,1236.976,1261.46,1236.552,1261.273,51580.0
2017-05-17 23:00:00,OANDA:XAUUSD,1261.273,1265.091,1246.028,1247.155,76448.0
2017-05-18 23:00:00,OANDA:XAUUSD,1247.155,1256.53,1246.43,1255.759,41738.0
2017-05-21 23:00:00,OANDA:XAUUSD,1255.759,1262.682,1251.857,1260.401,28903.0
2017-05-22 23:00:00,OANDA:XAUUSD,1260.401,1263.895,1250.749,1251.2295,39994.0
2017-05-23 23:00:00,OANDA:XAUUSD,1251.2295,1259.087,1247.979,1258.7105,40847.0
2017-05-24 23:00:00,OANDA:XAUUSD,1258.7105,1259.789,1253.861,1255.628,26677.0
2017-05-25 23:00:00,OANDA:XAUUSD,1255.628,1269.543,1253.264,1266.928,30607.0
2017-05-28 23:00:00,OANDA:XAUUSD,1266.928,1269.268,1265.12,1266.8045,9278.0
2017-05-29 23:00:00,OANDA:XAUUSD,1266.8045,1270.644,1259.382,1262.956,26977.0
2017-05-30 23:00:00,OANDA:XAUUSD,1262.956,1274.215,1259.645,1268.8085,27825.0
2017-05-31 23:00:00,OANDA:XAUUSD,1268.8085,1270.387,1261.524,1265.8925,27018.0
2017-06-01 23:00:00,OANDA:XAUUSD,1265.8925,1279.677,1259.044,1279.29,38476.0
2017-06-04 23:00:00,OANDA:XAUUSD,1279.29,1283.534,1277.817,1279.4975,21100.0
2017-06-05 23:00:00,OANDA:XAUUSD,1279.4975,1296.208,1279.417,1294.134,31939.0
2017-06-06 23:00:00,OANDA:XAUUSD,1294.134,1295.36,1282.718,1286.886,30640.0
2017-06-07 23:00:00,OANDA:XAUUSD,1286.886,1289.076,1271.376,1277.7855,41069.0
2017-06-08 23:00:00,OANDA:XAUUSD,1277.7855,1282.025,1264.771,1266.732,38543.0
2017-06-11 23:00:00,OANDA:XAUUSD,1266.732,1270.435,1263.708,1265.9055,28437.0
2017-06-12 23:00:00,OANDA:XAUUSD,1265.9055,1269.048,1259.231,1266.5075,20304.0
2017-06-13 23:00:00,OANDA:XAUUSD,1266.5075,1281.204,1257.252,1261.2235,66597.0
2017-06-14 23:00:00,OANDA:XAUUSD,1261.2235,1266.753,1251.534,1253.9715,39192.0
2017-06-15 23:00:00,OANDA:XAUUSD,1253.9715,1257.272,1251.881,1254.449,22187.0
2017-06-18 23:00:00,OANDA:XAUUSD,1254.449,1255.823,1243.069,1243.7325,20765.0
2017-06-19 23:00:00,OANDA:XAUUSD,1243.7325,1248.177,1241.405,1243.299,19915.0
2017-06-20 23:00:00,OANDA:XAUUSD,1243.299,1247.892,1240.902,1246.516,21812.0
2017-06-21 23:00:00,OANDA:XAUUSD,1246.516,1255.078,1245.888,1250.599,24858.0
2017-06-22 23:00:00,OANDA:XAUUSD,1250.599,1258.912,1249.921,1256.7525,17185.0
2017-06-25 23:00:00,OANDA:XAUUSD,1256.7525,1258.272,1236.006,1244.617,37322.0
2017-06-26 23:00:00,OANDA:XAUUSD,1244.617,1253.324,1241.441,1247.1605,27531.0
2017-06-27 23:00:00,OANDA:XAUUSD,1247.1605,1255.1,1246.458,1249.2075,34203.0
2017-06-28 23:00:00,OANDA:XAUUSD,1249.2075,1253.296,1239.866,1245.364,38880.0
2017-06-29 23:00:00,OANDA:XAUUSD,1245.364,1248.374,1239.309,1242.118,31131.0
2017-07-02 23:00:00,OANDA:XAUUSD,1242.118,1242.826,1218.661,1220.307,30423.0
2017-07-03 23:00:00,OANDA:XAUUSD,1220.307,1226.647,1220.307,1223.368,16083.0
2017-07-04 23:00:00,OANDA:XAUUSD,1223.368,1228.945,1217.227,1226.929,34114.0
2017-07-05 23:00:00,OANDA:XAUUSD,1226.929,1229.301,1222.62,1225.2015,32732.0
2017-07-06 23:00:00,OANDA:XAUUSD,1225.2015,1228.704,1207.416,1212.935,46222.0
2017-07-09 23:00:00,OANDA:XAUUSD,1212.935,1215.723,1204.89,1214.2845,28104.0
2017-07-10 23:00:00,OANDA:XAUUSD,1214.2845,1217.55,1208.304,1217.4555,26203.0
2017-07-11 23:00:00,OANDA:XAUUSD,1217.4555,1225.85,1213.534,1220.4045,35706.0
2017-07-12 23:00:00,OANDA:XAUUSD,1220.4045,1224.544,1216.66,1217.5,24593.0
2017-07-13 23:00:00,OANDA:XAUUSD,1217.5,1233.042,1214.91,1228.971,29912.0
2017-07-16 23:00:00,OANDA:XAUUSD,1228.971,1236.122,1228.282,1234.0455,20084.0
2017-07-17 23:00:00,OANDA:XAUUSD,1234.0455,1244.622,1232.85,1242.4145,25741.0
2017-07-18 23:00:00,OANDA:XAUUSD,1242.4145,1244.138,1235.616,1241.233,18309.0
2017-07-19 23:00:00,OANDA:XAUUSD,1241.233,1247.62,1235.363,1244.559,28265.0
2017-07-20 23:00:00,OANDA:XAUUSD,1244.559,1255.7625,1243.421,1254.9845,19194.0
2017-07-23 23:00:00,OANDA:XAUUSD,1254.9845,1258.867,1252.006,1255.1695,20697.0
2017-07-24 23:00:00,OANDA:XAUUSD,1255.1695,1257.843,1249.178,1250.1895,25776.0
2017-07-25 23:00:00,OANDA:XAUUSD,1250.1895,1263.62,1243.821,1261.012,33854.0
2017-07-26 23:00:00,OANDA:XAUUSD,1261.012,1265.366,1254.584,1259.2015,33675.0
2017-07-27 23:00:00,OANDA:XAUUSD,1259.2015,1270.962,1257.459,1269.5595,33442.0
2017-07-30 23:00:00,OANDA:XAUUSD,1269.5595,1271.232,1265.877,1269.507,21535.0
2017-07-31 23:00:00,OANDA:XAUUSD,1269.507,1274.204,1262.556,1268.8275,29945.0
2017-08-01 23:00:00,OANDA:XAUUSD,1268.8275,1272.948,1262.998,1266.673,30236.0
2017-08-02 23:00:00,OANDA:XAUUSD,1266.673,1270.88,1256.248,1268.625,32940.0
2017-08-03 23:00:00,OANDA:XAUUSD,1268.625,1270.338,1254.271,1259.177,37967.0
2017-08-06 23:00:00,OANDA:XAUUSD,1259.177,1260.039,1255.829,1257.8285,18315.0
2017-08-07 23:00:00,OANDA:XAUUSD,1257.8285,1265.346,1251.614,1260.7385,31025.0
2017-08-08 23:00:00,OANDA:XAUUSD,1260.7385,1278.788,1260.7385,1277.3845,44801.0
2017-08-09 23:00:00,OANDA:XAUUSD,1277.3845,1287.925,1274.745,1286.4595,41520.0
2017-08-10 23:00:00,OANDA:XAUUSD,1286.4595,1292.354,1281.356,1289.36,50679.0
2017-08-13 23:00:00,OANDA:XAUUSD,1289.36,1290.042,1278.685,1281.8475,37135.0
2017-08-14 23:00:00,OANDA:XAUUSD,1281.8475,1282.182,1267.397,1271.3675,40097.0
2017-08-15 23:00:00,OANDA:XAUUSD,1271.3675,1283.921,1267.734,1283.1535,43089.0
2017-08-16 23:00:00,OANDA:XAUUSD,1283.1535,1290.253,1281.254,1287.897,56928.0
2017-08-17 23:00:00,OANDA:XAUUSD,1287.897,1300.926,1283.474,1284.523,71122.0
2017-08-20 23:00:00,OANDA:XAUUSD,1284.523,1294.081,1280.613,1291.988,42717.0
2017-08-21 23:00:00,OANDA:XAUUSD,1291.988,1292.608,1282.053,1285.0845,37263.0
2017-08-22 23:00:00,OANDA:XAUUSD,1285.0845,1291.598,1282.834,1290.7325,34369.0
2017-08-23 23:00:00,OANDA:XAUUSD,1290.7325,1291.298,1284.492,1286.519,34707.0
2017-08-24 23:00:00,OANDA:XAUUSD,1286.519,1295.152,1276.196,1291.443,62097.0
2017-08-27 23:00:00,OANDA:XAUUSD,1291.443,1312.21,1291.443,1310.0,36889.0
2017-08-28 23:00:00,OANDA:XAUUSD,1310.0,1326.132,1305.06,1309.548,94262.0
2017-08-29 23:00:00,OANDA:XAUUSD,1309.548,1313.777,1305.206,1308.8095,55713.0
2017-08-30 23:00:00,OANDA:XAUUSD,1308.8095,1323.69,1297.876,1321.37,58319.0
2017-08-31 23:00:00,OANDA:XAUUSD,1321.37,1329.053,1316.452,1324.876,68621.0
2017-09-03 23:00:00,OANDA:XAUUSD,1324.876,1340.038,1324.876,1334.5905,37628.0
2017-09-04 23:00:00,OANDA:XAUUSD,1334.5905,1344.421,1326.267,1339.678,64886.0
2017-09-05 23:00:00,OANDA:XAUUSD,1339.678,1342.502,1331.64,1334.1595,56749.0
2017-09-06 23:00:00,OANDA:XAUUSD,1334.1595,1349.822,1332.594,1349.056,62523.0
2017-09-07 23:00:00,OANDA:XAUUSD,1349.056,1357.624,1342.874,1346.7815,66630.0
2017-09-10 23:00:00,OANDA:XAUUSD,1346.7815,1346.7815,1326.43,1327.803,45713.0
2017-09-11 23:00:00,OANDA:XAUUSD,1327.803,1332.115,1322.678,1331.9505,41816.0
2017-09-12 23:00:00,OANDA:XAUUSD,1331.9505,1334.856,1320.898,1323.2605,41752.0
2017-09-13 23:00:00,OANDA:XAUUSD,1323.2605,1330.722,1315.683,1329.5075,58175.0
2017-09-14 23:00:00,OANDA:XAUUSD,1329.5075,1334.467,1319.744,1320.66,59126.0
2017-09-17 23:00:00,OANDA:XAUUSD,1320.66,1320.66,1304.706,1307.4585,34197.0
2017-09-18 23:00:00,OANDA:XAUUSD,1307.4585,1311.795,1305.186,1311.1955,39955.0
2017-09-19 23:00:00,OANDA:XAUUSD,1311.1955,1316.292,1296.06,1301.1225,59420.0
2017-09-20 23:00:00,OANDA:XAUUSD,1301.1225,1301.986,1288.15,1291.4095,51163.0
2017-09-21 23:00:00,OANDA:XAUUSD,1291.4095,1298.868,1291.36,1297.293,37354.0
2017-09-24 23:00:00,OANDA:XAUUSD,1297.293,1312.508,1289.099,1310.511,51999.0
2017-09-25 23:00:00,OANDA:XAUUSD,1310.511,1313.809,1292.286,1293.7255,52284.0
2017-09-26 23:00:00,OANDA:XAUUSD,1293.7255,1296.344,1281.58,1282.9155,58264.0
2017-09-27 23:00:00,OANDA:XAUUSD,1282.9155,1288.746,1277.806,1287.4415,43125.0
2017-09-28 23:00:00,OANDA:XAUUSD,1287.4415,1290.503,1275.633,1280.081,42330.0
2017-10-01 23:00:00,OANDA:XAUUSD,1280.081,1280.27,1269.77,1271.1555,38242.0
2017-10-02 23:00:00,OANDA:XAUUSD,1271.1555,1274.784,1268.418,1271.78,25732.0
2017-10-03 23:00:00,OANDA:XAUUSD,1271.78,1282.32,1270.588,1274.726,31513.0
2017-10-04 23:00:00,OANDA:XAUUSD,1274.726,1279.026,1266.498,1268.268,27972.0
2017-10-05 23:00:00,OANDA:XAUUSD,1268.268,1276.971,1260.668,1276.372,48640.0
2017-10-08 23:00:00,OANDA:XAUUSD,1276.372,1285.592,1275.331,1283.9735,23759.0
2017-10-09 23:00:00,OANDA:XAUUSD,1283.9735,1294.306,1282.21,1287.7845,35290.0
2017-10-10 23:00:00,OANDA:XAUUSD,1287.7845,1293.688,1284.644,1291.8165,36896.0
2017-10-11 23:00:00,OANDA:XAUUSD,1291.8165,1297.565,1289.71,1293.54,28717.0
2017-10-12 23:00:00,OANDA:XAUUSD,1293.54,1304.299,1291.084,1303.797,37954.0
2017-10-15 23:00:00,OANDA:XAUUSD,1303.797,1306.138,1290.581,1295.074,31729.0
2017-10-16 23:00:00,OANDA:XAUUSD,1295.074,1296.375,1281.414,1285.131,32618.0
2017-10-17 23:00:00,OANDA:XAUUSD,1285.131,1288.889,1276.99,1281.1075,29501.0
2017-10-18 23:00:00,OANDA:XAUUSD,1281.1075,1291.078,1276.729,1289.798,44372.0
2017-10-19 23:00:00,OANDA:XAUUSD,1289.798,1291.218,1278.022,1280.368,39676.0
2017-10-22 23:00:00,OANDA:XAUUSD,1280.368,1283.344,1272.554,1282.0315,33271.0
2017-10-23 23:00:00,OANDA:XAUUSD,1282.0315,1283.772,1273.704,1276.767,33047.0
2017-10-24 23:00:00,OANDA:XAUUSD,1276.767,1280.1,1271.088,1277.523,44292.0
2017-10-25 23:00:00,OANDA:XAUUSD,1277.523,1282.59,1265.925,1267.1675,42793.0
2017-10-26 23:00:00,OANDA:XAUUSD,1267.1675,1274.707,1263.582,1274.131,44299.0
2017-10-29 22:00:00,OANDA:XAUUSD,1274.131,1278.89,1268.999,1276.407,29959.0
2017-10-30 22:00:00,OANDA:XAUUSD,1276.407,1278.242,1267.844,1271.2125,24137.0
2017-10-31 22:00:00,OANDA:XAUUSD,1271.2125,1280.92,1267.988,1274.654,44099.0
2017-11-01 22:00:00,OANDA:XAUUSD,1274.654,1284.271,1273.32,1275.9,44685.0
2017-11-02 22:00:00,OANDA:XAUUSD,1275.9,1280.59,1265.534,1269.9905,34353.0
2017-11-05 23:00:00,OANDA:XAUUSD,1269.9905,1283.082,1266.174,1281.8675,34390.0
2017-11-06 23:00:00,OANDA:XAUUSD,1281.8675,1282.078,1271.974,1275.201,28773.0
2017-11-07 23:00:00,OANDA:XAUUSD,1275.201,1287.262,1275.201,1281.5435,30478.0
2017-11-08 23:00:00,OANDA:XAUUSD,1281.5435,1288.744,1280.056,1285.144,43151.0
2017-11-09 23:00:00,OANDA:XAUUSD,1285.144,1287.191,1273.506,1275.413,34174.0
2017-11-12 23:00:00,OANDA:XAUUSD,1275.413,1279.898,1274.407,1278.412,22887.0
2017-11-13 23:00:00,OANDA:XAUUSD,1278.412,1283.638,1270.118,1280.0715,33359.0
2017-11-14 23:00:00,OANDA:XAUUSD,1280.0715,1289.606,1276.709,1278.1625,46138.0
2017-11-15 23:00:00,OANDA:XAUUSD,1278.1625,1281.884,1275.175,1278.7525,30633.0
2017-11-16 23:00:00,OANDA:XAUUSD,1278.7525,1296.984,1278.308,1294.343,38505.0
2017-11-19 23:00:00,OANDA:XAUUSD,1294.343,1294.956,1274.518,1276.9205,40079.0
2017-11-20 23:00:00,OANDA:XAUUSD,1276.9205,1284.832,1276.272,1280.464,32220.0
2017-11-21 23:00:00,OANDA:XAUUSD,1280.464,1294.696,1279.115,1292.2095,34381.0
2017-11-22 23:00:00,OANDA:XAUUSD,1292.2095,1293.712,1287.128,1291.2025,18806.0
2017-11-23 23:00:00,OANDA:XAUUSD,1291.2025,1293.339,1285.813,1288.457,24795.0
2017-11-26 23:00:00,OANDA:XAUUSD,1288.457,1299.326,1286.79,1294.3755,29279.0
2017-11-27 23:00:00,OANDA:XAUUSD,1294.3755,1297.572,1290.712,1293.576,34139.0
2017-11-28 23:00:00,OANDA:XAUUSD,1293.576,1296.761,1282.09,1283.6485,41154.0
2017-11-29 23:00:00,OANDA:XAUUSD,1283.6485,1285.382,1270.371,1275.025,38264.0
2017-11-30 23:00:00,OANDA:XAUUSD,1275.025,1289.304,1271.824,1280.637,72185.0
2017-12-03 23:00:00,OANDA:XAUUSD,1280.637,1280.637,1271.202,1276.075,37713.0
2017-12-04 23:00:00,OANDA:XAUUSD,1276.075,1277.2,1260.978,1266.1105,35224.0
2017-12-05 23:00:00,OANDA:XAUUSD,1266.1105,1269.346,1262.658,1263.5775,31531.0
2017-12-06 23:00:00,OANDA:XAUUSD,1263.5775,1264.627,1243.958,1247.168,31093.0
2017-12-07 23:00:00,OANDA:XAUUSD,1247.168,1252.416,1244.006,1248.3,32549.0
2017-12-10 23:00:00,OANDA:XAUUSD,1248.3,1251.5445,1240.804,1242.196,19606.0
2017-12-11 23:00:00,OANDA:XAUUSD,1242.196,1246.274,1236.527,1244.505,20759.0
2017-12-12 23:00:00,OANDA:XAUUSD,1244.505,1257.188,1240.299,1255.6215,44001.0
2017-12-13 23:00:00,OANDA:XAUUSD,1255.6215,1259.174,1250.544,1252.7165,30726.0
2017-12-14 23:00:00,OANDA:XAUUSD,1252.7165,1261.957,1252.628,1255.157,26703.0
2017-12-17 23:00:00,OANDA:XAUUSD,1255.157,1264.084,1252.872,1262.1325,22683.0
2017-12-18 23:00:00,OANDA:XAUUSD,1262.1325,1265.388,1259.236,1261.599,20429.0
2017-12-19 23:00:00,OANDA:XAUUSD,1261.599,1268.003,1261.426,1265.5395,19037.0
2017-12-20 23:00:00,OANDA:XAUUSD,1265.5395,1268.97,1262.892,1266.7725,18578.0
2017-12-21 23:00:00,OANDA:XAUUSD,1266.7725,1276.203,1265.082,1274.756,18005.0
2017-12-25 23:00:00,OANDA:XAUUSD,1274.756,1283.843,1273.408,1282.7685,17345.0
2017-12-26 23:00:00,OANDA:XAUUSD,1282.7685,1289.034,1281.351,1287.2085,18689.0
2017-12-27 23:00:00,OANDA:XAUUSD,1287.2085,1295.274,1287.064,1294.808,23017.0
2017-12-28 23:00:00,OANDA:XAUUSD,1294.808,1307.676,1293.944,1303.247,19500.0
2018-01-01 23:00:00,OANDA:XAUUSD,1303.247,1318.9465,1302.9,1317.625,24327.0
2018-01-02 23:00:00,OANDA:XAUUSD,1317.625,1321.588,1307.338,1313.1355,32362.0
2018-01-03 23:00:00,OANDA:XAUUSD,1313.1355,1326.064,1305.937,1322.731,31435.0
2018-01-04 23:00:00,OANDA:XAUUSD,1322.731,1323.508,1313.678,1319.864,31175.0
2018-01-07 23:00:00,OANDA:XAUUSD,1319.864,1322.18,1314.754,1320.3415,21211.0
2018-01-08 23:00:00,OANDA:XAUUSD,1320.3415,1320.547,1308.868,1312.8585,25232.0
2018-01-09 23:00:00,OANDA:XAUUSD,1312.8585,1327.874,1308.318,1316.7715,43827.0
2018-01-10 23:00:00,OANDA:XAUUSD,1316.7715,1324.096,1315.82,1322.5245,31769.0
2018-01-11 23:00:00,OANDA:XAUUSD,1322.5245,1339.434,1321.502,1338.425,40549.0
2018-01-14 23:00:00,OANDA:XAUUSD,1338.425,1344.874,1336.003,1340.793,31881.0
2018-01-15 23:00:00,OANDA:XAUUSD,1340.793,1342.439,1331.912,1338.5645,37837.0
2018-01-16 23:00:00,OANDA:XAUUSD,1338.5645,1344.082,1326.388,1327.366,47612.0
2018-01-17 23:00:00,OANDA:XAUUSD,1327.366,1333.2,1324.3,1326.879,43566.0
2018-01-18 23:00:00,OANDA:XAUUSD,1326.879,1338.161,1326.336,1331.678,38774.0
2018-01-21 23:00:00,OANDA:XAUUSD,1331.678,1335.784,1328.5,1333.934,30245.0
2018-01-22 23:00:00,OANDA:XAUUSD,1333.934,1341.849,1331.474,1341.2595,35312.0
2018-01-23 23:00:00,OANDA:XAUUSD,1341.2595,1362.236,1339.58,1358.5435,45406.0
2018-01-24 23:00:00,OANDA:XAUUSD,1358.5435,1366.112,1342.442,1348.25,91452.0
2018-01-25 23:00:00,OANDA:XAUUSD,1348.25,1357.233,1344.668,1349.765,68504.0
2018-01-28 23:00:00,OANDA:XAUUSD,1349.765,1352.506,1337.64,1340.388,49754.0
2018-01-29 23:00:00,OANDA:XAUUSD,1340.388,1349.067,1334.502,1338.5505,56107.0
2018-01-30 23:00:00,OANDA:XAUUSD,1338.5505,1347.532,1332.9,1345.057,73695.0
2018-01-31 23:00:00,OANDA:XAUUSD,1345.057,1351.06,1337.328,1349.77,50978.0
2018-02-01 23:00:00,OANDA:XAUUSD,1349.77,1350.18,1327.472,1333.081,71837.0
2018-02-04 23:00:00,OANDA:XAUUSD,1333.081,1341.784,1329.056,1339.6695,83166.0
2018-02-05 23:00:00,OANDA:XAUUSD,1339.6695,1346.192,1320.264,1324.2945,104863.0
2018-02-06 23:00:00,OANDA:XAUUSD,1324.2945,1332.363,1311.378,1318.475,71427.0
2018-02-07 23:00:00,OANDA:XAUUSD,1318.475,1322.333,1307.081,1318.781,71427.0
2018-02-08 23:00:00,OANDA:XAUUSD,1318.781,1322.835,1311.207,1316.47,80424.0
2018-02-11 23:00:00,OANDA:XAUUSD,1316.47,1326.697,1314.294,1322.738,39344.0
2018-02-12 23:00:00,OANDA:XAUUSD,1322.738,1331.034,1321.672,1329.356,36945.0
2018-02-13 23:00:00,OANDA:XAUUSD,1329.356,1355.522,1318.002,1350.6565,81020.0
2018-02-14 23:00:00,OANDA:XAUUSD,1350.6565,1357.19,1348.612,1352.557,50400.0
2018-02-15 23:00:00,OANDA:XAUUSD,1352.557,1361.796,1344.9,1347.532,54262.0
2018-02-18 23:00:00,OANDA:XAUUSD,1347.532,1351.463,1345.818,1346.6505,22073.0
2018-02-19 23:00:00,OANDA:XAUUSD,1346.6505,1348.412,1328.582,1329.662,44679.0
2018-02-20 23:00:00,OANDA:XAUUSD,1329.662,1336.35,1322.438,1324.5695,63516.0
2018-02-21 23:00:00,OANDA:XAUUSD,1324.5695,1332.07,1321.026,1331.824,43211.0
2018-02-22 23:00:00,OANDA:XAUUSD,1331.824,1332.337,1325.876,1329.623,30203.0
2018-02-25 23:00:00,OANDA:XAUUSD,1329.623,1341.072,1326.728,1333.172,36841.0
2018-02-26 23:00:00,OANDA:XAUUSD,1333.172,1336.836,1313.452,1318.6345,49877.0
2018-02-27 23:00:00,OANDA:XAUUSD,1318.6345,1322.64,1315.734,1318.381,34888.0
